#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3105241	23385	114990	116961	125406	RP11-517F10.1	UNQ314/PRO357/PRO1282	NCSTN	VASN	ATAG1874	SLITL2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.98745607	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.98745607, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q6EMK4	-	NP_612449	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3111829	23385	58	116961	106573	RP11-517F10.1	RP5-1068B5.2	NCSTN	ACTA1	ATAG1874	ACTA|ASMA|CFTD|CFTD1|CFTDM|MPFD|NEM1|NEM2|NEM3	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999990968	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999990968, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P68133	-	NP_001091	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3130536	23385	1917	116961	108238	RP11-517F10.1	-	NCSTN	EEF1A2	ATAG1874	EEF1AL|EF-1-alpha-2|EF1A|HS1|STN|STNL	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.94603928	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.94603928, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q05639	-	NP_001949	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3142457	23385	64780	116961	122290	RP11-517F10.1	RP5-919F19.1	NCSTN	MICAL1	ATAG1874	MICAL|MICAL-1|NICAL	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.906894711	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.906894711, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q8TDZ2	-	NP_001152763|NP_001273542|NP_073602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3150604	3119	23385	109364	116961	DADB-249P12.2	RP11-517F10.1	HLA-DQB1	NCSTN	CELIAC1|HLA-DQB|IDDM1	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.756413356	-	BioPlex HCT HCT116 cells CompPASS score = 0.756413356, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P01920	Q5Y7A9|Q5Y7D3|Q5SU54|Q5Y7D6	NP_001230890|NP_002114|NP_001230891	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3150736	407738	23385	135906	116961	-	RP11-517F10.1	FAM19A1	NCSTN	TAFA-1|TAFA1	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.879276574	-	BioPlex HCT HCT116 cells CompPASS score = 0.879276574, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q7Z5A9	-	NP_998774|NP_001239145	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3153290	3824	23385	110023	116961	-	RP11-517F10.1	KLRD1	NCSTN	CD94	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.827650673	-	BioPlex HCT HCT116 cells CompPASS score = 0.827650673, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q13241	Q53ZY6	NP_002253|NP_031360|NP_001107868	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3165214	9976	23385	115300	116961	-	RP11-517F10.1	CLEC2B	NCSTN	AICL|CLECSF2|HP10085|IFNRG1	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.757504623	-	BioPlex HCT HCT116 cells CompPASS score = 0.757504623, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92478	-	NP_005118	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3174124	28991	23385	118812	116961	HT002	RP11-517F10.1	COMMD5	NCSTN	HCARG	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.857427369	-	BioPlex HCT HCT116 cells CompPASS score = 0.857427369, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9GZQ3	-	NP_054785|NP_001074472|NP_001274166|NP_001074473	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3179586	7433	23385	113274	116961	-	RP11-517F10.1	VIPR1	NCSTN	HVR1|II|PACAP-R-2|PACAP-R2|RDC1|V1RG|VAPC1|VIP-R-1|VIPR|VIRG|VPAC1|VPAC1R|VPCAP1R	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.940723018	-	BioPlex HCT HCT116 cells CompPASS score = 0.940723018, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P32241	B4DNY6|A0A024R2N2	NP_001238811|NP_001238812|NP_001238813|NP_004615|NP_001238814	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3180905	26232	23385	117623	116961	-	RP11-517F10.1	FBXO2	NCSTN	FBG1|FBX2|Fbs1|NFB42|OCP1	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.982234358	-	BioPlex HCT HCT116 cells CompPASS score = 0.982234358, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9UK22	-	NP_036300	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3195388	8788	23385	114316	116961	-	RP11-517F10.1	DLK1	NCSTN	DLK|DLK-1|Delta1|FA1|PREF1|Pref-1|ZOG|pG2	ATAG1874	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.838154388	-	BioPlex HCT HCT116 cells CompPASS score = 0.838154388, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P80370	A0A024R6L1|Q969Y6	NP_003827|NP_001304101	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3207956	132724	23385	126334	116961	-	RP11-517F10.1	TMPRSS11B	NCSTN	-	ATAG1874	Affinity Capture-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	0.99	-	High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	Q86T26	-	NP_872308	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3306292	54664	23385	120093	116961	-	RP11-517F10.1	TMEM106B	NCSTN	-	ATAG1874	Proximity Label-MS	physical	Zellner S (2021)	PUBMED:33545068	9606	9606	High Throughput	-	-	APEX2 proximity label MS carried out to identfy high-confidence protein interactions	-	BIOGRID	Q9NUM4	A0A024R9Z1	NP_001127704|NP_060844	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3338146	14254595	23385	4383880	116961	G128_gp03	RP11-517F10.1	ORF3	NCSTN	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	ATAG1874	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3349729	821	23385	107271	116961	-	RP11-517F10.1	CANX	NCSTN	CNX|IP90|P90	ATAG1874	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P27824	-	NP_001737|NP_001350928|NP_001350925|NP_001350924|NP_001350927|NP_001350926|NP_001350923|NP_001350922|NP_001019820|NP_001350929|NP_001350930	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3396798	23646	23385	117173	116961	-	RP11-517F10.1	PLD3	NCSTN	AD19|HU-K4|HUK4	ATAG1874	Affinity Capture-MS	physical	Kattan RE (2022)	PUBMED:35007762	9606	9606	High Throughput	1.0	-	Affinity capture MS was carried out to identify high confidence protein interactors with a SAINT score > 0.8 and raw spectra counts >2 (SAINT score reported here)	-	BIOGRID	Q8IV08	A0A024R0Q4	NP_001278240|NP_001026866|NP_036400	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3396914	122618	23385	125782	116961	UNQ2488/PRO5775	RP11-517F10.1	PLD4	NCSTN	C14orf175	ATAG1874	Affinity Capture-MS	physical	Kattan RE (2022)	PUBMED:35007762	9606	9606	High Throughput	0.99	-	Affinity capture MS was carried out to identify high confidence protein interactors with a SAINT score > 0.8 and raw spectra counts >2 (SAINT score reported here)	-	BIOGRID	Q96BZ4	F5H2B5	NP_001295103|NP_620145	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3409103	8452	23385	114030	116961	-	RP11-517F10.1	CUL3	NCSTN	CUL-3|PHA2E	ATAG1874	Affinity Capture-MS	physical	Kouranti I (2022)	PUBMED:35563538	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3410806	4771	23385	110844	116961	-	RP11-517F10.1	NF2	NCSTN	ACN|BANF|SCH	ATAG1874	Negative Genetic	genetic	Feng X (2022)	PUBMED:35559673	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line:HEK-293A|Experimental Setup: Timecourse|GIST: A-phenotypic negative genetic interaction|Library: TKO v3 (ADDGENE:90294)|Significance Threshold: BAGEL (QBF_X_TSG KO&gt;5, QBF_X_WT_Average&lt;3, and QBF_X_TSG KO - QBF_X_WT_Max&gt;5, where X is any gene from TKOv3 library) and DrugZ (P&lt;0.01)|Significance Threshold: BAGEL (QBF_X_TSG KO>5, QBF_X_WT_Average<3, and QBF_X_TSG KO - QBF_X_WT_Max>5, where X is any gene from TKOv3 library) and DrugZ (P<0.01)	-	BIOGRID	P35240	A0A024R1J9|A0A024R1D9|A0A024R1J8|A0A024R1F6|A0A024R1I0	NP_000259|NP_861971|NP_861970|NP_861546|NP_861966|NP_861967|NP_057502|NP_861968|NP_861969	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	HP:0001507	Growth abnormality	phenotype	PATO:0000169	viability	-	Homo sapiens	Homo sapiens
3473473	54764	23385	120139	116961	RP11-298J20.4	RP11-517F10.1	ZRANB1	NCSTN	TRABID	ATAG1874	Affinity Capture-MS	physical	Chen Y (2022)	PUBMED:35944360	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3491602	43740578	23385	4383852	116961	GU280_gp01_nsp3	RP11-517F10.1	nsp3	NCSTN	ORF1ab|ORF1ab-nsp3|SARS-CoV2 nsp3|SARS-CoV-2 nsp3|R1AB_SARS2|PRO_0000449621	ATAG1874	Affinity Capture-MS	physical	Almasy KM (2021)	PUBMED:34186245	2697049	9606	High Throughput	-	-	High confidence interactor of SARS-CoV-2 nsp3.3 C-terminal fragment	-	BIOGRID	P0DTD1	-	YP_009725299	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3491628	1489680	23385	4383941	116961	SARS-CoV-1ab-nsp3ab	RP11-517F10.1	nsp3ab	NCSTN	nsp3|sars1ab|orf1ab|SARS-CoV nsp3ab|SARS-CoV nsp3|SARS-CoV sars1ab|orf1ab-nsp3|orf1ab-nsp3ab|pp1ab|Papain-like proteinase|PL-PRO|PL2-PRO|R1AB_CVHSA|PRO_0000037311	ATAG1874	Affinity Capture-MS	physical	Almasy KM (2021)	PUBMED:34186245	694009	9606	High Throughput	-	-	High confidence interactor of SARS-CoV-1 nsp3.3 C-terminal fragment	-	BIOGRID	P0C6X7	-	NP_828862	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome-related coronavirus	Homo sapiens
3513107	899	23385	107339	116961	-	RP11-517F10.1	CCNF	NCSTN	FBX1|FBXO1	ATAG1874	Affinity Capture-MS	physical	Siebert A (2022)	PUBMED:36114006	9606	9606	High Throughput	-	-	-	-	BIOGRID	P41002	Q59HD0	NP_001752|NP_001310467	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3523138	440730	23385	136847	116961	-	RP11-517F10.1	TRIM67	NCSTN	TNL	ATAG1874	Affinity Capture-MS	physical	Demirdizen E (2022)	PUBMED:36215168	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q6ZTA4	-	NP_001287818|NP_001004342	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3564034	10618	23385	115864	116961	-	RP11-517F10.1	TGOLN2	NCSTN	TGN38|TGN46|TGN48|TGN51|TTGN2	ATAG1874	Proximity Label-MS	physical	Simonetti B (2022)	PUBMED:35696571	9606	9606	High Throughput	-	-	-	-	BIOGRID	O43493	-	NP_006455|NP_001193773|NP_001193769|NP_001193770	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3565212	8237	23385	113866	116961	RP4-659F15.2	RP11-517F10.1	USP11	NCSTN	UHX1	ATAG1874	Affinity Capture-MS	physical	Jin Q (2022)	PUBMED:36490346	9606	9606	High Throughput	-	-	-	-	BIOGRID	P51784	B4DGK3	NP_004642|NP_001358001	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3576407	5621	23385	111606	116961	RP5-1068H6.2	RP11-517F10.1	PRNP	NCSTN	ASCR|AltPrP|CD230|CJD|GSS|KURU|PRIP|PrP|PrP27-30|PrP33-35C|PrPc|p27-30	ATAG1874	Affinity Capture-MS	physical	Li H (2022)	PUBMED:36543142	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04156|F7VJQ1	Q53YK7	NP_001073592|NP_000302|NP_001073590|NP_001073591|NP_898902|NP_001258490	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3580693	43740576	23385	4383867	116961	GU280_gp11	RP11-517F10.1	ORF10	NCSTN	SARS-CoV2 ORF10|SARS-CoV-2 ORF10|10|A0A663DJA2_9BETC	ATAG1874	Proximity Label-MS	physical	Meyers JM (2021)	PUBMED:34597346	2697049	9606	High Throughput	-	-	BioID|HEK293T cells|High confidence interactions had a SAINT score &gt;= 0.9.	-	BIOGRID	A0A663DJA2	-	YP_009725255	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3587254	90007	23385	124652	116961	-	RP11-517F10.1	MIDN	NCSTN	-	ATAG1874	Affinity Capture-MS	physical	Gu X (2023)	PUBMED:37616343	9606	9606	High Throughput	-	-	HA-tagged Midnolin expressed in HEK-293T cells treated with DMSO.	-	BIOGRID	Q504T8	-	NP_796375	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3629752	284996	23385	129991	116961	-	RP11-517F10.1	RNF149	NCSTN	DNAPTP2	ATAG1874	Affinity Capture-MS	physical	Kim J (2023)	PUBMED:36610398	9606	9606	High Throughput	12.65	-	Affinity capture MS was carried out to identify high confidence protein interactors|log2(Fold, Target/Control) reported	-	BIOGRID	Q8NC42	-	NP_775918	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3632305	6117	23385	112037	116961	-	RP11-517F10.1	RPA1	NCSTN	HSSB|MST075|REPA1|RF-A|RP-A|RPA70	ATAG1874	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|HU treated HEK293T cells (6.1575 log2-fold enrichment)|Untreated HEK293T cells (6.5392 log2-fold enrichment)	-	BIOGRID	P27694	-	NP_002936|NP_001342049|NP_001342050	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3634939	6118	23385	112038	116961	RP4-547C9.3	RP11-517F10.1	RPA2	NCSTN	REPA2|RP-A p32|RP-A p34|RPA32	ATAG1874	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|HU treated HEK293T cells (6.1538 log2-fold enrichment)|Untreated HEK293T cells (5.8523 log2-fold enrichment)	-	BIOGRID	P15927	B4DUL2	NP_001342057|NP_002937|NP_001284487|NP_001342058|NP_001273005	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3651362	43740578	23385	4383855	116961	GU280_gp01_nsp6	RP11-517F10.1	nsp6	NCSTN	ORF1ab|ORF1ab-nsp6|SARS-CoV2 nsp6|SARS-CoV-2 nsp6|R1AB_SARS2|PRO_0000449624	ATAG1874	Affinity Capture-MS	physical	Zhu JY (2022)	PUBMED:36180527	2697049	9606	High Throughput	-	-	HEK 293T cells	-	BIOGRID	P0DTD1	-	YP_009725302	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3747662	8872	23385	114392	116961	RP11-186N15.4	RP11-517F10.1	CDC123	NCSTN	C10orf7|D123	ATAG1874	Affinity Capture-MS	physical	Song N (2023)	PUBMED:37314216	9606	9606	High Throughput	-	-	-	-	BIOGRID	O75794	-	NP_006014	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3766138	55832	23385	120937	116961	-	RP11-517F10.1	CAND1	NCSTN	TIP120|TIP120A	ATAG1874	Affinity Capture-MS	physical	Huang X (2023)	PUBMED:37528093	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q86VP6	-	NP_060918|NP_001316604|NP_001316605|NP_001316603	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
